label,zscore
32,3.92534499545
32,3.28633534503
32,3.83405790254
32,5.08000508001
32,2.55603860169
32,3.46890953087
32,4.38178046004
32,3.1037611592
32,4.10791918129
32,4.19920627421
32,2.67261241912
32,3.20713490295
32,3.29622198359
32,3.19504825211
32,3.83405790254
32,3.01247406628
32,4.29049336712
32,3.74277080962
32,5.38593848213
32,3.28633534503
32,3.56019662378
32,3.55600355601
32,3.1037611592
32,2.92118697336
32,3.44714555828
32,5.29465138922
32,4.83821592463
32,2.46475150877
32,4.38178046004
32,3.28633534503
32,2.82989988044
32,3.81000381001
32,3.83405790254
32,4.10791918129
32,3.37762243795
32,5.08000508001
32,6.7552448759
32,3.09359216769
32,3.1037611592
32,4.38178046004
32,3.56019662378
32,4.38178046004
32,3.37762243795
32,4.65564173879
32,4.56435464588
32,4.74692883171
32,4.65564173879
32,4.82600482601
32,4.01663208837
32,4.01663208837
32,4.19920627421
32,2.49443825785
32,4.9888765157
32,3.19504825211
32,3.46890953087
32,4.74692883171
32,3.37762243795
32,4.47306755296
32,3.37762243795
32,3.83405790254
32,4.65564173879
32,2.28217732294
32,4.9888765157
32,5.33400533401
32,3.81000381001
32,2.73861278753
32,3.048003048
32,3.5634832255
32,3.74277080962
32,3.37762243795
32,3.46890953087
32,4.2761798706
32,4.19920627421
32,4.63252819315
32,3.19504825211
32,3.6514837167
32,3.28633534503
32,3.83405790254
32,3.74277080962
32,4.38178046004
32,4.82600482601
32,5.38593848213
32,3.56019662378
32,5.08000508001
32,4.63252819315
32,4.92950301755
32,3.28633534503
32,2.93987366104
32,2.80624304008
32,4.01663208837
32,4.01663208837
32,3.37762243795
32,5.02079011046
32,3.6514837167
32,3.83074446741
32,4.45435403187
32,3.1037611592
32,4.31800431801
32,3.19504825211
32,3.74277080962
32,3.91983154805
32,2.794002794
32,3.87528800773
32,3.83405790254
32,5.02079011046
32,4.19920627421
32,2.73861278753
32,3.01247406628
32,4.82600482601
32,2.82989988044
32,4.65564173879
32,3.28633534503
32,5.7510868538
32,4.19920627421
32,4.29049336712
32,3.37762243795
32,6.20752231839
32,4.31800431801
32,4.10791918129
32,3.28633534503
32,5.65979976089
32,4.29049336712
32,3.20713490295
32,3.74277080962
32,4.56435464588
32,3.01247406628
32,3.048003048
32,3.37762243795
32,2.82842712475
32,3.28633534503
32,6.35000635001
32,3.47439614486
32,2.73861278753
32,4.63252819315
32,4.10791918129
32,3.55600355601
32,4.29049336712
32,3.91983154805
32,4.19920627421
32,3.74165738677
32,4.83821592463
32,3.81000381001
32,4.57200457201
32,3.37762243795
32,2.794002794
32,2.91681547239
32,3.92534499545
32,2.29809703886
32,4.29049336712
32,5.7510868538
32,3.74277080962
32,3.83405790254
32,4.38178046004
32,3.56019662378
32,2.73861278753
32,4.19920627421
32,3.28633534503
32,3.37762243795
32,2.73861278753
32,3.6514837167
32,3.1037611592
32,3.6514837167
32,3.56019662378
32,4.38178046004
32,3.28633534503
32,2.92118697336
32,6.09600609601
32,3.19504825211
32,3.74277080962
32,3.74277080962
32,3.46890953087
32,4.38178046004
32,3.46890953087
32,3.19504825211
32,4.56435464588
32,5.08000508001
32,3.74277080962
32,3.56019662378
32,4.19920627421
32,3.37762243795
32,4.65564173879
32,4.01663208837
32,3.74277080962
32,4.56435464588
32,3.6514837167
32,5.02079011046
32,3.302003302
32,5.56851266797
32,4.01663208837
32,4.29049336712
32,3.74165738677
32,5.47722557505
32,3.74277080962
32,3.28633534503
32,2.92118697336
32,2.92118697336
32,2.92118697336
32,2.73861278753
32,4.63252819315
32,2.82842712475
32,4.56435464588
32,2.794002794
32,3.46890953087
32,3.92534499545
32,4.65564173879
32,3.28633534503
32,3.46890953087
32,4.29049336712
32,2.28217732294
32,6.4142698059
32,2.92118697336
32,3.34076552391
32,4.65564173879
32,4.2761798706
32,4.56435464588
32,4.29049336712
32,3.01247406628
32,3.01247406628
32,2.92118697336
32,3.5634832255
32,4.10791918129
32,2.82989988044
32,3.6514837167
32,4.10791918129
32,3.47439614486
32,3.55600355601
32,3.37762243795
32,3.6514837167
32,5.56851266797
32,5.56851266797
32,3.6514837167
32,3.20713490295
32,4.19920627421
32,2.64732569461
32,2.794002794
32,3.29622198359
32,2.92118697336
32,3.11804782231
32,4.54344111251
32,4.31800431801
32,4.38178046004
32,3.83405790254
32,3.74277080962
32,5.29465138922
32,4.01663208837
32,2.76169949976
32,3.56019662378
32,3.01247406628
32,2.64732569461
32,7.02910615465
32,5.02079011046
32,3.83405790254
32,4.01663208837
32,4.01663208837
32,5.02079011046
32,4.10791918129
32,4.83821592463
32,4.38178046004
32,5.38593848213
32,3.6514837167
32,3.1037611592
32,4.63252819315
32,3.56019662378
32,3.37762243795
32,3.44714555828
32,6.11623522547
32,3.83405790254
32,2.76169949976
32,3.28633534503
32,3.19504825211
32,3.1037611592
32,5.56851266797
32,4.65564173879
32,3.20713490295
32,4.74692883171
32,2.28217732294
32,3.1037611592
32,4.56435464588
32,6.39009650423
32,5.29465138922
32,3.92534499545
32,4.19920627421
32,3.1037611592
32,3.19504825211
32,3.19504825211
32,2.46475150877
32,4.83821592463
32,3.1037611592
32,3.19504825211
32,4.83821592463
32,5.11207720338
32,3.83405790254
32,3.91983154805
32,3.74277080962
32,3.46890953087
32,2.54000254
32,3.83074446741
32,3.02896074167
32,4.65564173879
32,5.93366103964
32,4.83821592463
32,3.46890953087
32,4.2761798706
32,3.19504825211
32,4.47306755296
32,4.74692883171
32,4.65564173879
32,4.29049336712
32,3.44714555828
32,4.82600482601
32,4.38178046004
32,3.1037611592
32,4.74692883171
32,3.37762243795
32,3.56019662378
32,3.1037611592
32,4.65564173879
32,2.92118697336
32,3.91983154805
32,2.82842712475
32,4.29049336712
32,4.92950301755
32,4.83821592463
32,3.56019662378
32,6.35000635001
32,3.46890953087
32,3.28633534503
32,3.56019662378
32,3.46890953087
32,5.02079011046
32,3.81000381001
32,4.57200457201
32,3.83074446741
32,3.6514837167
32,3.74277080962
32,4.06400406401
32,3.83405790254
32,5.84237394672
32,3.56019662378
32,3.1037611592
32,3.46890953087
32,3.01247406628
32,3.92534499545
32,4.74692883171
32,3.01247406628
32,2.8507865804
32,3.02896074167
32,3.302003302
32,3.35875721064
32,2.82989988044
32,3.28633534503
32,4.65564173879
32,3.20713490295
32,4.74692883171
32,3.6514837167
32,4.38178046004
32,3.92534499545
32,2.8507865804
32,3.81000381001
32,4.65564173879
32,4.10791918129
32,3.19504825211
32,4.47306755296
32,4.56435464588
32,3.37762243795
32,6.09600609601
32,3.56019662378
32,2.82989988044
32,3.46890953087
32,4.29049336712
32,4.47306755296
32,4.01663208837
32,4.01663208837
32,3.37762243795
32,4.83821592463
32,3.01247406628
32,3.62392225358
32,2.28217732294
32,3.1037611592
32,4.01663208837
32,2.55603860169
32,3.55600355601
32,4.56435464588
32,4.38178046004
32,4.38178046004
32,4.74692883171
32,3.83405790254
32,3.19504825211
32,3.6514837167
32,5.2033642963
32,2.92118697336
32,2.82989988044
32,3.46890953087
32,3.83405790254
32,4.54344111251
32,4.2761798706
32,4.47306755296
32,3.37762243795
32,2.54000254
32,3.46890953087
32,5.29465138922
32,4.19920627421
32,4.47306755296
32,3.83405790254
32,5.11207720338
32,3.83405790254
32,3.302003302
32,4.01663208837
32,2.37346441586
32,4.29049336712
32,4.65564173879
32,3.56019662378
32,2.65165042945
32,4.38178046004
32,3.28633534503
32,4.19920627421
32,4.06400406401
32,5.11207720338
32,3.46890953087
32,3.6514837167
32,3.19504825211
32,3.37762243795
32,3.6514837167
32,3.6514837167
32,3.74277080962
32,3.19504825211
32,2.82989988044
32,4.10791918129
32,3.11804782231
32,3.55600355601
32,2.49443825785
32,4.00891862869
32,4.10791918129
32,4.19920627421
32,3.91983154805
32,6.02494813256
32,2.64732569461
32,4.83821592463
32,3.19504825211
32,4.56435464588
32,3.55600355601
32,3.048003048
32,5.56851266797
32,6.57267069006
32,2.92118697336
32,4.47306755296
32,3.81000381001
32,3.74277080962
32,4.83821592463
32,4.19920627421
32,3.56019662378
32,2.92118697336
32,3.46890953087
32,3.302003302
32,5.34522483825
32,4.01663208837
32,4.47306755296
32,2.64732569461
32,4.01663208837
32,3.83405790254
32,4.10791918129
32,2.794002794
32,3.74277080962
32,4.10791918129
32,3.048003048
32,3.02896074167
32,4.31800431801
32,5.7510868538
32,3.74277080962
32,5.7510868538
32,3.28633534503
32,3.1037611592
32,6.57267069006
32,4.29049336712
32,1.91702895127
32,3.55600355601
32,3.048003048
32,3.46890953087
32,4.29049336712
32,4.74692883171
32,3.74277080962
32,2.73861278753
32,3.28633534503
32,3.56019662378
32,2.46475150877
32,4.10791918129
32,3.74277080962
32,3.56019662378
32,3.83405790254
32,4.65564173879
32,2.29809703886
32,3.74277080962
32,3.18198051534
32,4.65564173879
32,4.01663208837
32,3.1037611592
32,3.56019662378
32,3.302003302
32,3.6514837167
32,5.47722557505
32,4.10791918129
32,4.19920627421
32,4.19920627421
32,3.1037611592
32,3.1037611592
32,4.89978943506
32,3.44714555828
32,3.01247406628
32,4.56435464588
32,2.93987366104
32,5.84200584201
32,4.01663208837
32,3.55600355601
32,4.47306755296
32,4.74692883171
32,2.82989988044
32,4.83821592463
32,3.83074446741
32,3.65257030614
32,4.01663208837
32,2.73861278753
32,3.92534499545
32,2.93987366104
32,4.10791918129
32,5.02079011046
32,3.6514837167
32,4.10791918129
32,2.64732569461
32,4.19920627421
32,4.47306755296
32,4.83821592463
32,3.37762243795
32,5.38593848213
32,3.28633534503
32,3.6514837167
32,4.92950301755
32,4.10791918129
32,4.56435464588
32,3.6514837167
32,4.74692883171
32,3.6514837167
32,3.1037611592
32,2.80624304008
32,2.53898179817
32,4.29049336712
32,4.2761798706
32,3.92534499545
32,4.19920627421
32,2.92118697336
32,2.67261241912
32,4.06400406401
32,2.92118697336
32,3.01247406628
32,4.29049336712
32,3.56019662378
32,3.83405790254
32,3.83405790254
32,3.302003302
32,4.38178046004
32,4.01663208837
32,4.01663208837
32,5.7015731608
32,4.38178046004
32,5.11207720338
32,4.83821592463
32,3.19504825211
32,3.92534499545
32,3.56019662378
32,4.19920627421
32,3.19504825211
32,3.19504825211
32,2.794002794
32,4.74692883171
32,4.9888765157
